addSafely(uint256,uint256)
safeAdd(uint256,uint256)
safeDiv(uint256,uint256)
safeLock(uint256,uint256)
safeMin256(uint256,uint256)
safeMul(uint256,uint256)
safeMult(uint256,uint256)
safePower(uint256,uint256)
safeSub(uint256,uint256)
safeSubtract(uint256,uint256)
safeToAdd(uint256,uint256)
safeToSub(uint256,uint256)
safeToSubtract(uint256,uint256)
subtractSafely(uint256,uint256)
